0.0,5.0,4500.0
1.0,5.0,4500.0
2.0,5.0,4500.0
3.0,5.0,4500.0
4.0,75.25314603226454,4500.0
5.0,99.74238054356238,3000.0
6.0,28.41285222109146,3000.0
7.0,5.0,4500.0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,1,3,1
6,0,0,0
